prompt,label,category
Are there specific examples or use cases for each severity classification?,0,INCIDENT_MANAGEMENT
How does incident severity dictate the initial notification list?,0,INCIDENT_MANAGEMENT
What tools or systems are used to record and track incident severity?,0,INCIDENT_MANAGEMENT
What training is provided on correct severity assignment?,0,INCIDENT_MANAGEMENT
How do we ensure consistent severity classification across different teams?,0,INCIDENT_MANAGEMENT
What is the impact of incorrect severity assignment?,0,INCIDENT_MANAGEMENT
Is there a formal guide or handbook for severity classification?,0,INCIDENT_MANAGEMENT
When is it mandatory to initiate an incident communication bridge?,0,INCIDENT_MANAGEMENT
Who is responsible for setting up the incident bridge call?,0,INCIDENT_MANAGEMENT
What platform or tool is designated for incident bridges?,0,INCIDENT_MANAGEMENT
What is the standard procedure for inviting participants to the bridge?,0,INCIDENT_MANAGEMENT
What is the role of the Incident Commander on the bridge?,0,INCIDENT_MANAGEMENT
How are technical leads and subject matter experts identified and brought onto the bridge?,0,INCIDENT_MANAGEMENT
What is the expected initial information to be shared upon joining a bridge?,0,INCIDENT_MANAGEMENT
How are updates provided to stakeholders not on the bridge?,0,INCIDENT_MANAGEMENT
What guidelines exist for effective communication and etiquette on the bridge?,0,INCIDENT_MANAGEMENT
How are action items and ownership captured during the bridge call?,0,INCIDENT_MANAGEMENT
What is the process for documenting decisions made on the bridge?,0,INCIDENT_MANAGEMENT
"Are there specific bridge roles beyond Incident Commander (e.g., scribe, communications lead)?",0,INCIDENT_MANAGEMENT
How do we handle situations where the primary bridge platform is unavailable?,0,INCIDENT_MANAGEMENT
What are the security considerations for incident bridges?,0,INCIDENT_MANAGEMENT
How do we ensure all necessary parties are aware of the bridge details in real-time?,0,INCIDENT_MANAGEMENT
Is there an automated way to generate and share bridge details?,0,INCIDENT_MANAGEMENT
How often should updates be provided on the bridge during an active incident?,0,INCIDENT_MANAGEMENT
What types of communication templates are available for incidents?,0,INCIDENT_MANAGEMENT
"When should the ""Initial Notification"" template be used?",0,INCIDENT_MANAGEMENT
"When should the ""Update Communication"" template be used?",0,INCIDENT_MANAGEMENT
"When should the ""Resolution Notification"" template be used?",0,INCIDENT_MANAGEMENT
Who is authorized to send external incident communications?,0,INCIDENT_MANAGEMENT
What mandatory information must be included in all external communications?,0,INCIDENT_MANAGEMENT
Are there separate templates for internal and external communications?,0,INCIDENT_MANAGEMENT
Where can incident communication templates be accessed?,0,INCIDENT_MANAGEMENT
What is the approval process for sending major incident communications?,0,INCIDENT_MANAGEMENT
How are communication templates reviewed and updated for accuracy and relevance?,0,INCIDENT_MANAGEMENT
Who is responsible for drafting incident communications during an incident?,0,INCIDENT_MANAGEMENT
What channels are designated for internal incident status updates?,0,INCIDENT_MANAGEMENT
What channels are designated for external customer updates?,0,INCIDENT_MANAGEMENT
Is there a specific template for post-incident review summaries?,0,INCIDENT_MANAGEMENT
How do we ensure consistent branding and tone in all incident communications?,0,INCIDENT_MANAGEMENT
What is the process for customizing templates for unique incident scenarios?,0,INCIDENT_MANAGEMENT
What are the defined Root Cause Analysis (RCA) methodologies employed by our organization?,0,PROBLEM_MANAGEMENT
Under what criteria is a formal RCA process initiated?,0,PROBLEM_MANAGEMENT
Who is responsible for leading and facilitating RCA sessions?,0,PROBLEM_MANAGEMENT
What tools or software are utilized to support RCA activities?,0,PROBLEM_MANAGEMENT
How is the scope of an RCA effectively defined to ensure focus?,0,PROBLEM_MANAGEMENT
What is the standard timeframe for completing an RCA once initiated?,0,PROBLEM_MANAGEMENT
How do we ensure impartiality and objectivity in our RCA findings?,0,PROBLEM_MANAGEMENT
What training is provided to staff involved in conducting RCAs?,0,PROBLEM_MANAGEMENT
How are temporary workarounds distinguished from permanent solutions within an RCA?,0,PROBLEM_MANAGEMENT
What metrics are used to evaluate the effectiveness of our RCA process?,0,PROBLEM_MANAGEMENT
How are potential human factors integrated into our RCA investigations?,0,PROBLEM_MANAGEMENT
What steps are taken to prevent recurrence of identified root causes?,0,PROBLEM_MANAGEMENT
How are causal factors differentiated from the ultimate root cause during analysis?,0,PROBLEM_MANAGEMENT
What documentation standards apply to RCA reports?,0,PROBLEM_MANAGEMENT
How do we review and approve RCA findings and recommendations?,0,PROBLEM_MANAGEMENT
What is the process for escalating an RCA if significant roadblocks are encountered?,0,PROBLEM_MANAGEMENT
How is data collected and validated for use in RCA?,0,PROBLEM_MANAGEMENT
What alternative RCA methods are considered for different problem types?,0,PROBLEM_MANAGEMENT
How do we ensure that RCA recommendations are practical and implementable?,0,PROBLEM_MANAGEMENT
What is the role of stakeholder engagement throughout the RCA process?,0,PROBLEM_MANAGEMENT
What constitutes a valid Known Error Database (KEDB) entry?,0,PROBLEM_MANAGEMENT
Who is authorized to create new KEDB entries?,0,PROBLEM_MANAGEMENT
What is the lifecycle management process for a KEDB entry?,0,PROBLEM_MANAGEMENT
How are KEDB entries reviewed and approved for publication?,0,PROBLEM_MANAGEMENT
What information is mandatory for a new KEDB entry?,0,PROBLEM_MANAGEMENT
How are KEDB entries linked to associated problem records and incidents?,0,PROBLEM_MANAGEMENT
What is the process for updating existing KEDB entries?,0,PROBLEM_MANAGEMENT
How do we ensure the accuracy and relevance of KEDB information?,0,PROBLEM_MANAGEMENT
How is the KEDB utilized by the incident management team?,0,PROBLEM_MANAGEMENT
What metrics track the usefulness and adoption of the KEDB?,0,PROBLEM_MANAGEMENT
How are potential duplicate KEDB entries identified and resolved?,0,PROBLEM_MANAGEMENT
What access controls are in place for the KEDB?,0,PROBLEM_MANAGEMENT
How do we promote the proactive use of the KEDB for problem prevention?,0,PROBLEM_MANAGEMENT
What is the process for retiring outdated KEDB entries?,0,PROBLEM_MANAGEMENT
How is feedback collected on the quality and usability of KEDB entries?,0,PROBLEM_MANAGEMENT
What is the expected frequency for KEDB content reviews?,0,PROBLEM_MANAGEMENT
How do we ensure KEDB entries are easily searchable and discoverable?,0,PROBLEM_MANAGEMENT
What level of detail is required for workaround descriptions in KEDB entries?,0,PROBLEM_MANAGEMENT
How are Known Error articles validated before being published to end-users (if applicable)?,0,PROBLEM_MANAGEMENT
What is the process for identifying a known error from recurring incidents?,0,PROBLEM_MANAGEMENT
What is the standard procedure for initiating follow-up actions after an RCA or problem resolution?,0,PROBLEM_MANAGEMENT
Who is assigned responsibility for tracking and completing follow-up tasks?,0,PROBLEM_MANAGEMENT
How are follow-up actions prioritized?,0,PROBLEM_MANAGEMENT
What system or tool is used to manage and monitor follow-up progress?,0,PROBLEM_MANAGEMENT
How are stakeholders notified of the status of ongoing follow-up actions?,0,PROBLEM_MANAGEMENT
What is the escalation path for overdue or uncompleted follow-up items?,0,PROBLEM_MANAGEMENT
How is the effectiveness of implemented follow-up actions verified?,0,PROBLEM_MANAGEMENT
What documentation is required for the closure of a follow-up action?,0,PROBLEM_MANAGEMENT
How do we ensure that preventative follow-up actions are implemented and sustained?,0,PROBLEM_MANAGEMENT
What reporting mechanisms are in place to provide visibility into follow-up performance?,0,PROBLEM_MANAGEMENT
What forecasting methods are currently employed for capacity planning?,0,CAPACITY_PLANNING
How is the accuracy of each forecasting method measured?,0,CAPACITY_PLANNING
What are the historical accuracy rates for demand forecasts?,0,CAPACITY_PLANNING
Which data sources are utilized for generating capacity forecasts?,0,CAPACITY_PLANNING
How frequently are capacity forecasts updated?,0,CAPACITY_PLANNING
What is the look-ahead period for the primary capacity forecasts?,0,CAPACITY_PLANNING
"Are different forecasting methods used for different types of resources (e.g., compute, storage, network)?",0,CAPACITY_PLANNING
How are seasonal trends incorporated into forecasting models?,0,CAPACITY_PLANNING
What techniques are used to account for unexpected spikes or drops in demand?,0,CAPACITY_PLANNING
Is there a process for validating new forecasting models before deployment?,0,CAPACITY_PLANNING
What are the limitations or known biases of the current forecasting methods?,0,CAPACITY_PLANNING
How do capacity forecasts integrate with financial planning and budgeting?,0,CAPACITY_PLANNING
What tools or software are used for generating forecasts?,0,CAPACITY_PLANNING
How are new product launches or service expansions factored into existing forecasts?,0,CAPACITY_PLANNING
What is the process for adjusting forecasts based on new business intelligence?,0,CAPACITY_PLANNING
How is forecast uncertainty communicated to stakeholders?,0,CAPACITY_PLANNING
"Are there different forecast granularities (e.g., hourly, daily, weekly, monthly)?",0,CAPACITY_PLANNING
How do we distinguish between short-term tactical forecasts and long-term strategic forecasts?,0,CAPACITY_PLANNING
What historical data retention policies are in place for forecasting inputs?,0,CAPACITY_PLANNING
How is data quality for forecasting inputs ensured?,0,CAPACITY_PLANNING
What are the key capacity metrics for which thresholds are defined?,0,CAPACITY_PLANNING
How are capacity utilization thresholds established for different resource types?,0,CAPACITY_PLANNING
What are the current defined thresholds for CPU utilization across environments?,0,CAPACITY_PLANNING
How are storage utilization thresholds determined and monitored?,0,CAPACITY_PLANNING
What network bandwidth thresholds are in place for critical services?,0,CAPACITY_PLANNING
What happens when a capacity threshold is breached?,0,CAPACITY_PLANNING
Is there an automated alerting system for threshold breaches?,0,CAPACITY_PLANNING
How are 'warning' thresholds distinguished from 'critical' thresholds?,0,CAPACITY_PLANNING
Who is responsible for defining and approving capacity thresholds?,0,CAPACITY_PLANNING
How frequently are capacity thresholds reviewed and adjusted?,0,CAPACITY_PLANNING
What historical data supports the current threshold levels?,0,CAPACITY_PLANNING
How do thresholds align with service level agreements (SLAs)?,0,CAPACITY_PLANNING
Is there a process for requesting temporary threshold adjustments?,0,CAPACITY_PLANNING
How are thresholds communicated to operations and engineering teams?,0,CAPACITY_PLANNING
What is the escalation path for persistent threshold breaches?,0,CAPACITY_PLANNING
Are different thresholds applied during peak versus off-peak periods?,0,CAPACITY_PLANNING
How are application-specific capacity thresholds managed?,0,CAPACITY_PLANNING
What metrics are used to evaluate the effectiveness of current thresholds?,0,CAPACITY_PLANNING
How do we ensure thresholds are proactive rather than reactive?,0,CAPACITY_PLANNING
Is there a central repository for all defined capacity thresholds?,0,CAPACITY_PLANNING
How often are capacity plans formally reviewed?,0,CAPACITY_PLANNING
Who participates in the regular capacity planning reviews?,0,CAPACITY_PLANNING
What are the primary inputs for a capacity planning review meeting?,0,CAPACITY_PLANNING
What are the expected outputs or deliverables from a capacity review?,0,CAPACITY_PLANNING
How are actions or recommendations from capacity reviews tracked and followed up on?,0,CAPACITY_PLANNING
What is the escalation process for critical capacity risks identified during reviews?,0,CAPACITY_PLANNING
How is feedback from engineering and operations incorporated into the review process?,0,CAPACITY_PLANNING
What metrics are used to measure the success or effectiveness of the capacity planning process itself?,0,CAPACITY_PLANNING
How are long-term strategic capacity needs discussed and validated in reviews?,0,CAPACITY_PLANNING
Is there a formal documentation process for capacity review outcomes?,0,CAPACITY_PLANNING
What is the primary objective of this load test?,0,PERFORMANCE_ENGINEERING
Which business-critical transactions will be included in the load test scenario?,0,PERFORMANCE_ENGINEERING
What is the expected peak user load for the system?,0,PERFORMANCE_ENGINEERING
How will test data be generated and managed for the load test?,0,PERFORMANCE_ENGINEERING
What is the duration of the planned load test execution?,0,PERFORMANCE_ENGINEERING
Which load testing tool will be utilized for this project?,0,PERFORMANCE_ENGINEERING
How will the load test environment replicate the production environment?,0,PERFORMANCE_ENGINEERING
What are the acceptable response time thresholds for key transactions?,0,PERFORMANCE_ENGINEERING
What are the expected throughput (transactions per second) requirements?,0,PERFORMANCE_ENGINEERING
How will user concurrency be simulated during the test?,0,PERFORMANCE_ENGINEERING
What is the strategy for handling user sessions and authentication during the test?,0,PERFORMANCE_ENGINEERING
How will network latency be simulated or accounted for in the load test?,0,PERFORMANCE_ENGINEERING
What metrics will be collected from the application servers during the test?,0,PERFORMANCE_ENGINEERING
What metrics will be collected from the database servers during the test?,0,PERFORMANCE_ENGINEERING
"How will system resource utilization (CPU, memory, disk I/O) be monitored?",0,PERFORMANCE_ENGINEERING
What is the baseline performance established for the application?,0,PERFORMANCE_ENGINEERING
How will the results of the load test be reported to stakeholders?,0,PERFORMANCE_ENGINEERING
Who are the key stakeholders who need to review the load test results?,0,PERFORMANCE_ENGINEERING
What is the plan for retesting after performance improvements are implemented?,0,PERFORMANCE_ENGINEERING
What is the strategy for continuous performance testing in the CI/CD pipeline?,0,PERFORMANCE_ENGINEERING
What is the definition of a performance bottleneck in this system?,0,PERFORMANCE_ENGINEERING
What are the key performance indicators (KPIs) for application availability?,0,PERFORMANCE_ENGINEERING
What are the key performance indicators (KPIs) for user experience?,0,PERFORMANCE_ENGINEERING
How do we distinguish between an application code bottleneck and a database bottleneck?,0,PERFORMANCE_ENGINEERING
What tools are available for real-time monitoring of system performance?,0,PERFORMANCE_ENGINEERING
How do we establish performance baselines for new features or releases?,0,PERFORMANCE_ENGINEERING
What is the acceptable error rate during a typical load test execution?,0,PERFORMANCE_ENGINEERING
How will database contention be identified and analyzed during testing?,0,PERFORMANCE_ENGINEERING
What is the process for escalating identified performance bottlenecks?,0,PERFORMANCE_ENGINEERING
How do we prioritize multiple identified performance bottlenecks?,0,PERFORMANCE_ENGINEERING
What is the impact of caching strategies on overall system performance?,0,PERFORMANCE_ENGINEERING
How can network latency be identified as a primary bottleneck?,0,PERFORMANCE_ENGINEERING
What are the KPIs for infrastructure utilization and capacity?,0,PERFORMANCE_ENGINEERING
How do we measure the performance impact of external integrations?,0,PERFORMANCE_ENGINEERING
What is the methodology for root cause analysis of persistent performance issues?,0,PERFORMANCE_ENGINEERING
What is the expected growth rate of users or transactions over the next year?,0,PERFORMANCE_ENGINEERING
How will server-side errors be monitored and correlated with performance metrics?,0,PERFORMANCE_ENGINEERING
What is the typical user journey being modeled in the load test scenarios?,0,PERFORMANCE_ENGINEERING
How do we validate that a performance fix has successfully resolved the bottleneck?,0,PERFORMANCE_ENGINEERING
What are the risks of not performing adequate load testing for critical applications?,0,PERFORMANCE_ENGINEERING
How is system scalability measured and monitored over time?,0,PERFORMANCE_ENGINEERING
What is the difference between stress testing and soak testing for this application?,0,PERFORMANCE_ENGINEERING
What specific metrics are used to define a 'slow' transaction from an end-user perspective?,0,PERFORMANCE_ENGINEERING
"How can resource contention (e.g., thread pool exhaustion) be identified during a test?",0,PERFORMANCE_ENGINEERING
"What logging levels are enabled during performance testing, and what impact do they have?",0,PERFORMANCE_ENGINEERING
How do we ensure data integrity and consistency during high-volume load tests?,0,PERFORMANCE_ENGINEERING
What is the role of Application Performance Management (APM) tools in bottleneck triage?,0,PERFORMANCE_ENGINEERING
What are the success criteria for this specific load test cycle?,0,PERFORMANCE_ENGINEERING
How do we identify potential memory leaks during a long-duration performance test?,0,PERFORMANCE_ENGINEERING
What is the communication plan for performance test results and issues to the development team?,0,PERFORMANCE_ENGINEERING
What is the formal definition of a reference architecture within our organization?,0,ARCHITECTURE
What business problems are reference architectures intended to solve?,0,ARCHITECTURE
Who is ultimately accountable for the creation and maintenance of reference architectures?,0,ARCHITECTURE
What is the lifecycle process for developing a new reference architecture?,0,ARCHITECTURE
How do we ensure consistency across multiple reference architectures covering different domains?,0,ARCHITECTURE
What specific artifacts or documents are mandatory components of a reference architecture?,0,ARCHITECTURE
How are exceptions to a defined reference architecture managed and approved?,0,ARCHITECTURE
What metrics are used to measure the adoption rate and effectiveness of reference architectures?,0,ARCHITECTURE
How do reference architectures align with the organization's strategic business objectives?,0,ARCHITECTURE
What is the process for retiring an outdated or no longer relevant reference architecture?,0,ARCHITECTURE
How do reference architectures contribute to technical debt reduction?,0,ARCHITECTURE
What tools and repositories are used for storing and versioning reference architectures?,0,ARCHITECTURE
How are deviations from reference architectures reported and escalated?,0,ARCHITECTURE
What training and communication strategies are in place to promote reference architecture understanding?,0,ARCHITECTURE
How do reference architectures support regulatory compliance and audit requirements?,0,ARCHITECTURE
What is the scope and mandate of the Architecture Review Board (ARB)?,0,ARCHITECTURE
"Who are the standing members of the ARB, and what expertise do they represent?",0,ARCHITECTURE
What is the formal submission process for bringing a solution or design to the ARB?,0,ARCHITECTURE
What are the key criteria the ARB uses to evaluate proposed architectures?,0,ARCHITECTURE
What is the expected turnaround time for an ARB review decision?,0,ARCHITECTURE
What is the process for appealing an ARB decision?,0,ARCHITECTURE
"How are ARB decisions documented, communicated, and tracked?",0,ARCHITECTURE
"What types of architectural reviews does the ARB conduct (e.g., conceptual, detailed design, post-implementation)?",0,ARCHITECTURE
How does the ARB balance innovation with adherence to established standards?,0,ARCHITECTURE
What metrics are collected to assess the efficiency and impact of the ARB?,0,ARCHITECTURE
"How does the ARB interact with other governance bodies, such as the Security Review Board?",0,ARCHITECTURE
What are the prerequisites that must be met before a submission can be accepted by the ARB?,0,ARCHITECTURE
How does the ARB ensure that architectural decisions support enterprise-wide reusability?,0,ARCHITECTURE
What is the typical agenda for an ARB meeting?,0,ARCHITECTURE
How are conflicts of interest handled within the ARB?,0,ARCHITECTURE
What mechanisms are in place to ensure ARB decisions are enforced post-approval?,0,ARCHITECTURE
How frequently does the ARB review and update its own operating procedures?,0,ARCHITECTURE
What feedback channels exist for project teams regarding the ARB process?,0,ARCHITECTURE
How does the ARB contribute to the organization's overall risk management strategy?,0,ARCHITECTURE
What is the role of the enterprise architect in supporting ARB activities?,0,ARCHITECTURE
How do reference architectures guide the selection of new technologies?,0,ARCHITECTURE
What level of detail is expected in an architecture submission for ARB review?,0,ARCHITECTURE
How are the ARB's recommendations integrated into project planning and execution?,0,ARCHITECTURE
What challenges have been identified in the current reference architecture development process?,0,ARCHITECTURE
What are the biggest bottlenecks in the current ARB review process?,0,ARCHITECTURE
How does the ARB manage a backlog of submissions?,0,ARCHITECTURE
What is the policy on emergent technologies that are not yet covered by reference architectures?,0,ARCHITECTURE
How does the ARB ensure architectural designs are scalable and performant?,0,ARCHITECTURE
What governance structure oversees the ARB itself?,0,ARCHITECTURE
How are changes to existing reference architectures proposed and approved?,0,ARCHITECTURE
What specific templates or formats are required for ARB submission documents?,0,ARCHITECTURE
How does the ARB contribute to fostering a culture of architectural excellence?,0,ARCHITECTURE
What is the process for onboarding new ARB members?,0,ARCHITECTURE
How do reference architectures inform strategic technology investments?,0,ARCHITECTURE
What is the impact of a 'conditional approval' decision from the ARB on a project timeline?,0,ARCHITECTURE
What is the formal process for submitting an enhancement request?,0,ENTERPRISE_APPS
Who is authorized to submit an enhancement request?,0,ENTERPRISE_APPS
What information is mandatory when submitting an enhancement request?,0,ENTERPRISE_APPS
How are enhancement requests initially reviewed and validated?,0,ENTERPRISE_APPS
What criteria are used to prioritize enhancement requests?,0,ENTERPRISE_APPS
Who is responsible for making final decisions on enhancement request prioritization?,0,ENTERPRISE_APPS
What is the typical lifecycle of an enhancement request from submission to deployment?,0,ENTERPRISE_APPS
How are dependencies between enhancement requests managed?,0,ENTERPRISE_APPS
What is the communication strategy for updating requesters on their enhancement request status?,0,ENTERPRISE_APPS
Is there a designated backlog for approved but unassigned enhancement requests?,0,ENTERPRISE_APPS
How are resources allocated for the development and implementation of enhancement requests?,0,ENTERPRISE_APPS
What is the process for gathering requirements for an enhancement request?,0,ENTERPRISE_APPS
How are potential risks associated with an enhancement request identified and mitigated?,0,ENTERPRISE_APPS
What is the role of business stakeholders in the enhancement request process?,0,ENTERPRISE_APPS
How are enhancement requests linked to strategic business objectives?,0,ENTERPRISE_APPS
What tools or platforms are used to manage enhancement requests?,0,ENTERPRISE_APPS
Is there a formal sign-off process for completed enhancement requests before deployment?,0,ENTERPRISE_APPS
How is user acceptance testing (UAT) conducted for new enhancements?,0,ENTERPRISE_APPS
What metrics are tracked to measure the success or impact of implemented enhancements?,0,ENTERPRISE_APPS
How is historical data on enhancement requests utilized for future planning?,0,ENTERPRISE_APPS
"What is the process for rejecting an enhancement request, and how is the rejection communicated?",0,ENTERPRISE_APPS
How are similar enhancement requests consolidated or de-duplicated?,0,ENTERPRISE_APPS
What is the average lead time for an enhancement request from submission to production?,0,ENTERPRISE_APPS
How is the technical feasibility of an enhancement request assessed?,0,ENTERPRISE_APPS
What is the review cadence for the enhancement request backlog?,0,ENTERPRISE_APPS
What are the different channels through which users can submit tickets?,0,ENTERPRISE_APPS
How are incoming tickets automatically categorized based on their content or origin?,0,ENTERPRISE_APPS
What are the primary rules or conditions used for automatic ticket routing?,0,ENTERPRISE_APPS
How does the system ensure tickets are routed to agents with the appropriate skill sets?,0,ENTERPRISE_APPS
"What is the definition of an 'urgent' ticket, and how does it affect routing?",0,ENTERPRISE_APPS
How are Service Level Agreements (SLAs) configured to influence ticket routing and escalation?,0,ENTERPRISE_APPS
What is the process for manually re-routing a ticket if it's assigned incorrectly?,0,ENTERPRISE_APPS
How does the system handle agent availability and capacity when routing tickets?,0,ENTERPRISE_APPS
What is the escalation matrix for tickets that breach their defined SLA?,0,ENTERPRISE_APPS
How are tickets from critical systems or VIP users given priority in routing?,0,ENTERPRISE_APPS
What reporting capabilities are available to analyze ticket routing efficiency and bottlenecks?,0,ENTERPRISE_APPS
How does the ticket routing system integrate with the user directory for agent information?,0,ENTERPRISE_APPS
"What impact does the ticket type (e.g., incident, service request, problem) have on routing logic?",0,ENTERPRISE_APPS
Is there a mechanism for agents to accept or reject routed tickets?,0,ENTERPRISE_APPS
How are tickets handled if no suitable agent is immediately available for routing?,0,ENTERPRISE_APPS
What is the process for defining and updating routing rules?,0,ENTERPRISE_APPS
How does the system prevent tickets from being stuck in a routing loop?,0,ENTERPRISE_APPS
Are there different routing strategies for different time zones or geographical regions?,0,ENTERPRISE_APPS
How does the routing system support language-specific ticket assignments?,0,ENTERPRISE_APPS
What is the process for routing tickets to external vendors or third-party support?,0,ENTERPRISE_APPS
How are tickets routed during off-hours or holidays?,0,ENTERPRISE_APPS
What audit trails are available for tracking ticket routing decisions and history?,0,ENTERPRISE_APPS
How does self-service portal usage influence initial ticket routing or deflection?,0,ENTERPRISE_APPS
What is the process for identifying and correcting misrouted tickets post-assignment?,0,ENTERPRISE_APPS
How does the system ensure an equitable distribution of workload among agents through routing?,0,ENTERPRISE_APPS
What is the standard procedure for submitting a new change request?,0,ERP_SUPPORT
Who is authorized to approve high-priority change requests within the ERP system?,0,ERP_SUPPORT
What documentation is required for a change request to be considered complete and ready for review?,0,ERP_SUPPORT
How are potential impacts of a change request assessed before it moves to the approval stage?,0,ERP_SUPPORT
What is the established process for testing a change request before its deployment to production?,0,ERP_SUPPORT
Are there specific templates or forms that must be used for documenting change requests?,0,ERP_SUPPORT
How are emergency change requests handled differently in terms of process and approval compared to standard ones?,0,ERP_SUPPORT
What is the communication plan for informing all relevant stakeholders about approved and upcoming changes?,0,ERP_SUPPORT
How do we track the status and progress of an ongoing change request through its lifecycle?,0,ERP_SUPPORT
What is the rollback strategy or contingency plan if a deployed change causes critical issues?,0,ERP_SUPPORT
Who is responsible for reviewing and prioritizing incoming change requests?,0,ERP_SUPPORT
"What criteria are used to determine the priority level (e.g., critical, high, medium, low) of a change request?",0,ERP_SUPPORT
"Is there a dedicated system, tool, or platform used for managing and tracking all change requests?",0,ERP_SUPPORT
How often are the change request policies and procedures reviewed and updated?,0,ERP_SUPPORT
What is the process for post-implementation review and verification of a deployed change request?,0,ERP_SUPPORT
How are conflicts between multiple simultaneous change requests identified and resolved?,0,ERP_SUPPORT
What is the maximum allowable downtime for a critical change request deployment?,0,ERP_SUPPORT
Who defines the scope and requirements for a new change request?,0,ERP_SUPPORT
What is the approval matrix for different types of change requests?,0,ERP_SUPPORT
How are training needs identified and addressed for users impacted by a change request?,0,ERP_SUPPORT
What is the purpose and definition of the daily batch schedule in the ERP system?,0,ERP_SUPPORT
How are new batch jobs added or existing ones modified within the current schedule?,0,ERP_SUPPORT
Who is responsible for the overall monitoring and successful completion of batch jobs?,0,ERP_SUPPORT
What is the escalation process for failed or abnormally terminated batch jobs?,0,ERP_SUPPORT
How are dependencies between different batch jobs managed to ensure correct execution order?,0,ERP_SUPPORT
What are the key performance indicators (KPIs) for critical batch processes?,0,ERP_SUPPORT
How do we request a temporary modification or override to a standard batch schedule?,0,ERP_SUPPORT
"What documentation exists for each scheduled batch job, including its purpose and parameters?",0,ERP_SUPPORT
What is the backup and recovery plan specifically for batch job data and configurations?,0,ERP_SUPPORT
"How often is the overall batch schedule reviewed for optimization, efficiency, and resource utilization?",0,ERP_SUPPORT
What is the procedure for manually restarting a failed batch job from a specific point?,0,ERP_SUPPORT
Are there specific time windows or blackout periods for running large or resource-intensive batch processes?,0,ERP_SUPPORT
How is data integrity ensured and validated during and after batch processing?,0,ERP_SUPPORT
Who has the authority to approve changes to the established batch schedule?,0,ERP_SUPPORT
"What tools or utilities are utilized for scheduling, monitoring, and managing batch jobs?",0,ERP_SUPPORT
"How are alerts and notifications configured for batch job failures, delays, or performance anomalies?",0,ERP_SUPPORT
What is the process for handling unscheduled outages that impact batch job execution?,0,ERP_SUPPORT
How are long-running batch jobs identified and optimized?,0,ERP_SUPPORT
What is the retention policy for batch job logs and output files?,0,ERP_SUPPORT
How are user roles defined and structured within the ERP system?,0,ERP_SUPPORT
What is the standard process for assigning a new role or roles to a user?,0,ERP_SUPPORT
How often are user roles and their associated permissions reviewed for appropriateness and compliance?,0,ERP_SUPPORT
What is the standard operating procedure for requesting a role change or modification for an existing user?,0,ERP_SUPPORT
How is segregation of duties (SoD) enforced and managed through role assignments?,0,ERP_SUPPORT
What is the process for deactivating a user's roles and access upon their departure from the organization?,0,ERP_SUPPORT
Is there a role matrix or similar document that maps roles to specific system functionalities and permissions?,0,ERP_SUPPORT
What training or certification is required for users assigned to specific critical or sensitive roles?,0,ERP_SUPPORT
"Who is responsible for creating, maintaining, and updating role definitions within the ERP system?",0,ERP_SUPPORT
How are audit logs utilized to monitor role-based access and activity within the system?,0,ERP_SUPPORT
What is the established naming convention for all new custom fields?,0,CRM_ADMIN
Describe the workflow for requesting and approving new fields.,0,CRM_ADMIN
How is data quality enforced through field validation rules?,0,CRM_ADMIN
What is the policy for auditing and archiving unused or deprecated fields?,0,CRM_ADMIN
"How do we manage global picklist values, including creation, modification, and deletion?",0,CRM_ADMIN
"What documentation is required for each new field, including purpose and dependencies?",0,CRM_ADMIN
What is the process for changing a field's data type without data loss?,0,CRM_ADMIN
"How are standard data formats (e.g., dates, currency) enforced across the platform?",0,CRM_ADMIN
Who is responsible for defining and maintaining field-level help text?,0,CRM_ADMIN
What are the guidelines for preventing redundant field creation?,0,CRM_ADMIN
How do we identify and resolve issues with data integrity related to field definitions?,0,CRM_ADMIN
What is the procedure for mapping fields during data migration or major updates?,0,CRM_ADMIN
How are formula fields reviewed for performance impact and accuracy?,0,CRM_ADMIN
What are the controls in place to ensure sensitive data fields comply with regulations like GDPR/CCPA?,0,CRM_ADMIN
Describe the audit trail capabilities for tracking changes to field properties.,0,CRM_ADMIN
What is the policy for managing dependent picklists and their impact on data entry?,0,CRM_ADMIN
What is the standard onboarding process for new users regarding CRM access and initial permissions?,0,CRM_ADMIN
How are user roles and profiles designed to reflect organizational hierarchy and functional responsibilities?,0,CRM_ADMIN
Describe the approval process for granting elevated or temporary permissions to a user.,0,CRM_ADMIN
How is field-level security configured to protect sensitive data from unauthorized viewing or editing?,0,CRM_ADMIN
What is the frequency and scope of user permission audits?,0,CRM_ADMIN
What is the offboarding procedure for revoking CRM access for terminated employees?,0,CRM_ADMIN
How do sharing rules and organization-wide defaults interact to control record visibility?,0,CRM_ADMIN
Can users modify records via integration or API if their profile/permission set restricts UI access?,0,CRM_ADMIN
What steps are involved in troubleshooting specific user access issues or permission errors?,0,CRM_ADMIN
How are custom object permissions managed for various user groups?,0,CRM_ADMIN
"Is there a self-service mechanism for users to request permission changes, and how is it managed?",0,CRM_ADMIN
What are the best practices for ensuring segregation of duties within the permission model?,0,CRM_ADMIN
When should permission sets be used instead of profiles for granting access?,0,CRM_ADMIN
How are report and dashboard folder permissions managed and assigned?,0,CRM_ADMIN
What is the process for reviewing and adjusting public group or queue memberships?,0,CRM_ADMIN
How do we manage permissions for external users or partner portals?,0,CRM_ADMIN
What is the policy for granting 'View All' or 'Modify All' data permissions?,0,CRM_ADMIN
